"","b_Fbat107PT24.CEL","b_Fbat107PT30.CEL","b_Fbat107PT48.CEL","b_Fbat107PT52.CEL","knh_102_Fbat289PT24.CEL","knh_103_Fbat289PT48.CEL","knh_490_BS0001_Fbat1070_PT24_1.Rep.CEL","knh_491_BS0001_Fbat1070_PT30_1.Rep.CEL","knh_492_BS0001_Fbat1070_PT48_1.Rep.CEL","knh_494_BS0001_Fbat1077_PT24_2.Rep.CEL","knh_495_BS0001_Fbat1077_PT30_2.Rep.CEL","knh_496_BS0001_Fbat1077_PT48_2.Rep.CEL","knh_498_BS0001_Fbat1091_PT24_3.Rep.CEL","knh_499_BS0001_Fbat1091_PT30_3.Rep.CEL","knh_500_BS0001_Fbat1091_PT48_3.Rep.CEL","knh_502_BS3416_E_Fbat1071_PT24_1.Rep.CEL","knh_503_BS3416_E_Fbat1071_PT30_1.Rep.CEL","knh_504_BS3416_E_Fbat1071_PT48_1.Rep.CEL","knh_506_BS3416_E_Fbat1078_PT24_2.Rep.CEL","knh_507_BS3416_E_Fbat1078_PT30_2.Rep.CEL","knh_508_BS3416_E_Fbat1078_PT48_2.Rep.CEL","knh_510_BS3416_E_Fbat1092_PT24_3.Rep.CEL","knh_512_BS3416_E_Fbat1092_PT48_3.Rep.CEL","knh_532_BS3416_E_Fbat1092_PT30_3.Rep_wh.CEL","knh_655_BS5009_Fbat1374_PT24_1.Repl._No.2_repeated RNA.CEL","knh_657_BS5009_Fbat1379_PT24_2.Repl._No.6_repeated RNA.CEL","knh_659_BS5009_Fbat1383_PT24_3.Repl._No.10_repeated RNA.CEL","knh_660_BS5009_Fbat1374_PT30_1.Repl._No.3_rep_cDNA_new Yeast.CEL","knh_661_BS5009_Fbat1374_PT48_1.Repl._No.4_rep_cDNA_new Yeast.CEL","knh_662_BS5009_Fbat1379_PT30_2.Repl._No.7_rep_cDNA_new Yeast.CEL","knh_663_BS5009_Fbat1379_PT48_2.Repl._No.8_rep_cDNA_new Yeast.CEL","knh_664_BS5009_Fbat1383_PT30_3.Repl._No.11_rep_cDNA_new Yeas.CEL","knh_665_BS5009_Fbat1383_PT48_3.Repl._No.12_rep_cDNA_new Yeas.CEL","knh_679_BS5254_Fbat1442_PT24_1.Repl._No.38.CEL","knh_680_BS5254_Fbat1442_PT30_1.Repl._No.39.CEL","knh_681_BS5254_Fbat1442_PT48_1.Repl._No.40.CEL","knh_683_BS5254_Fbat1443_PT24_2.Repl._No.42.CEL","knh_684_BS5254_Fbat1443_PT30_2.Repl._No.43.CEL","knh_685_BS5254_Fbat1443_PT48_2.Repl._No.44.CEL","knh_687_BS5254_Fbat1444_PT24_3.Repl._No.46.CEL","knh_688_BS5254_Fbat1444_PT30_3.Repl._No.47.CEL","knh_689_BS5254_Fbat1444_PT48_3.Repl._No.48.CEL","knhb_039_Fbat152PT24.CEL","knhb_040_Fbat152PT48.CEL","knhb_041_Fbat152PT52.CEL","knhb_046_Fbat202PT24.CEL","knhb_047_Fbat202PT48.CEL","knhb_049_Fbat203PT24.CEL","knhb_050_Fbat203PT48.CEL","knhb_090_Fbat284PT24.CEL","knhb_091_Fbat284PT48.CEL","knhb_098_Fbat287PT24.CEL","knhb_099_Fbat287PT48.CEL","knhb_169_Fbat395PT24.CEL","knhb_170_Fbat395PT48.CEL","knhb_174_Fbat396PT24.CEL","knhb_175_Fbat396PT48.CEL","knhb_180_Fbat397PT24.CEL","knhb_181_Fbat397PT48.CEL","knhb_186_Fbat398PT24.CEL","knhb_187_Fbat398PT48.CEL","knhb_237_Fbat394PT24.CEL","knhb_238_Fbat394PT48.CEL","knhb_247_Fbat525PT24.CEL","knhb_248_Fbat525PT48.CEL","knhb_251_Fbat526PT24.CEL","knhb_252_Fbat526PT48.CEL","knhb_255_Fbat527PT24.CEL","knhb_256_Fbat527PT48.CEL","knhb_259_Fbat528PT24.CEL","knhb_260_Fbat528PT48.CEL"
"ARGF_at",8.56632346089814,8.01482643229838,8.35362231518591,8.25817881704535,9.32542527578203,8.86354392031695,7.47926253363101,8.33668502398987,7.45377134825581,8.26889122461346,8.00123068057959,7.58495385385977,8.51016381814881,8.49440513144942,7.54009246476867,7.50090180189865,6.53066601987754,8.26508102544424,7.64869881514295,7.07904146944996,7.87337266999208,6.83252498593331,7.55628999463883,6.40166465709145,7.29387049897178,7.75336595959192,7.70415772607245,7.36583903395052,8.05567983446582,7.86003864807813,8.23953017036387,7.65734835533322,8.04877472501822,7.77835313322001,7.31509159695695,7.81532393902909,6.94204281051229,6.75053946252956,8.0789279605684,7.19913746405568,7.32667350985463,8.11114958370974,8.9538753171784,8.33494244008314,8.60312863611223,9.26716148100575,7.8976251179172,8.43045575945856,7.54229015136069,9.78078929070926,11.0914303348321,10.2478751020346,8.2199650029733,10.147046343217,8.07761799025029,10.4739812845211,8.67011799938299,10.1372483710958,10.3104919248815,9.6884514562467,7.25932336431071,9.22043670464309,7.1986668954264,8.81347207175838,7.38582197231446,7.42788184989779,7.63441013827442,9.50611862392068,7.47195481662888,6.7128721635767,7.3461217048836
"YTGD_at",8.67313759625549,9.64828893016193,10.6296741072181,10.7493732787401,8.47604601000526,10.2475754574859,7.07559620828156,8.26385416320277,8.44574230984799,7.86494206749454,7.77819664418124,7.80741424710605,7.67728442892079,8.46327963835517,8.70553182497195,7.34557645933941,7.31915045001202,8.07863244913099,7.23807715483744,7.21178086032521,8.16297113804001,7.31033452239582,8.3571446509589,7.44060677568637,7.35699248389669,7.42566967423293,7.64463134135751,7.50601332660748,9.11776536395243,7.62457946676418,8.59161153677945,7.49275033766284,8.50102147285093,7.47235274660604,6.98871692174032,8.76539583168447,7.78321869147598,7.33187620959297,8.83107258237602,7.10661709053004,7.36857320225706,8.58205338244702,8.51543462011407,9.01805702698836,9.36700098855172,9.75343042328948,10.9923601786094,7.74302814636862,9.22589923552654,8.04662389908435,7.89024157584223,8.44923152994096,9.46098753823273,7.772249421816,7.35069464622921,7.90076494939844,7.62896403776843,7.62950105894919,7.69335927410575,7.58524599359373,8.99681603931221,9.64472785245811,10.1876721665977,8.21467229341904,9.89729730211398,10.0586732721945,9.90855658767631,9.70143477524675,7.97956350862631,8.46144206711532,7.68176447287417
"YXLG_at",10.5465761896063,10.8890107731893,12.1799264237016,12.4364084468898,10.1750653468203,12.7376058137206,8.47959215996364,10.649142319312,11.3463845112216,10.0303820355673,10.6552563315438,11.4921064570333,9.97335789351894,10.8091563793784,11.6776186097256,10.2685521912687,10.965502002543,10.7033660437744,10.1207289707753,10.9136166709516,10.6655314808027,9.66854043151503,10.2079034220522,10.3256216105282,9.32516721720217,9.17831943064804,9.3924602768822,9.93083310585899,10.6881853068994,10.2788197715733,10.6740866247636,10.2190647892909,10.2888236416128,9.8762344459666,9.81001785223059,9.6953114394558,9.37057079626274,10.2579075617216,9.74821869583803,9.36751144750088,10.235873868595,9.73150476458963,9.98904988039611,11.62254559131,11.8424133930202,10.2914756135229,12.3288409465253,9.50516375641542,11.7065737754137,10.0395464420673,13.1393761985469,10.3330207781189,12.447507169566,10.2238405714394,10.5796407788711,10.560019722666,11.2462483569075,10.8061262495002,11.9760238650007,10.3848998448564,11.8009763734765,10.1307880899014,11.4085078424582,8.78336168717013,11.7984805362656,9.61628522016891,12.0479931597515,10.3965268069079,11.6722610981932,10.4926574133237,12.5030746890027
"MTLA_at",8.46475351872294,9.14357544288876,9.04217952283468,9.04843164599378,8.14870669304218,7.95033806961623,8.2008031888875,8.66235672738348,8.16005418788899,8.21092598784368,8.14353399275371,8.22988349909672,8.23101952960811,8.28085162805016,8.18329289719096,11.037310276019,10.2452473073027,9.76837075684097,10.0812405108579,9.73927650031861,9.56609776154536,10.1002933444242,9.0451848112605,9.13052557414844,9.64338562277384,10.210075999863,10.154253656621,10.3967369943302,10.7684690732278,10.9619399405319,10.8228521880846,10.7786795237473,10.0945535273331,9.63446674327162,9.22166890645697,9.76983629985306,10.1930121887814,10.2455678901868,9.26258158386233,9.37208168317007,9.64984061825033,9.39643554516491,8.46268666896993,8.78613275779398,8.48944507834366,10.9214109196199,8.27051762691211,8.28792785577125,8.31760491800922,8.65858915200892,8.54428889553929,8.1351175791771,8.26855978113959,8.12864321055604,8.49940914596521,8.11541209060809,8.05416566636294,8.12737320565993,8.10363438999303,7.89142694749494,7.48055145227156,7.64389650321694,8.08037656921381,8.67500314123444,8.42839103441755,8.34517051725086,8.23034868510946,10.5976295060157,8.34474584450718,10.9909129007642,8.34790022156933
"ETFB_at",10.599859911313,10.1129951886918,3.5300393786928,9.86732570516425,9.65768148874502,9.84707792019924,8.25423259626955,10.1292708472111,9.17450561410259,9.54503596347495,9.46993661427839,8.7788587626339,9.77733667064809,9.96929710137853,9.3068685964245,10.3867837983076,9.95896501209397,9.17879694934763,9.66065608109766,9.44159919035339,8.8234175575001,9.57107539528842,8.11371495837463,8.66905342423622,9.30378370395666,9.08230582630454,9.84886889025819,8.75982049699137,9.10771983679381,9.57854716422647,8.61250703869306,9.79613302381065,9.04839120117179,9.57091746921875,8.45475353406056,8.91625351223347,9.18582574659594,8.9889551735092,9.03230951501334,9.04804846981639,8.97991263110554,9.06568319393278,10.1669291901562,9.53498837026959,9.85831028554026,10.1199432425561,8.89750443538418,9.68342041637233,8.50593558489282,8.26082973303816,7.97183877574581,9.84843048033922,9.14661303364019,9.93282324813034,7.9745789851176,10.2604341751732,7.74782829451599,10.194665702773,9.78219052514124,9.97997973658974,9.85395828213549,9.9061410798929,8.42503452438403,8.05406165928602,8.36030285532423,9.15993349456252,8.7628666024102,10.0955283547387,7.81261641295342,9.85029214736134,8.24547444990129
"RAPA_at",11.2483278571367,10.7829711312838,10.5657755529212,10.2659944280893,11.097355871611,11.0302927082245,9.63503289115974,11.0658307324017,10.3251891283589,10.8988448463583,10.790762447655,9.63295246364767,11.0510796734065,11.0982489719041,10.1454186494772,11.5134421484377,11.0766087694402,10.516950736222,10.8530809562069,10.8982323610479,10.5276005122887,10.9217449717346,9.47500544935022,10.200688692136,8.76182666351137,8.21402207896405,9.20480531773855,8.0463882613952,9.53042311955576,8.65639119092525,8.55589630767812,8.85285161037501,9.63602105590493,10.110879148337,8.81983116417054,8.85488854499873,9.63467871010758,9.26092603992095,9.54173028694913,9.42935045850516,9.30532564511579,9.79885414613847,11.1461263231606,9.94839232547991,10.0276344531582,11.4808965750799,9.69530271838616,11.0753640105098,9.07090097143223,10.7626937871733,10.4943403135323,11.2065278298624,9.87817117175724,11.7459843375363,9.14428939770011,11.7959622077089,9.56314447192135,11.9029608418522,11.7234300921084,11.8081666148992,10.7772072693688,10.9628275001195,9.07196863764174,9.48361224762119,9.56088604803912,10.9666904578461,9.83728522051914,11.3173335371034,9.31109140665828,11.5721626449045,9.9358488322643
"YPSB_at",10.0166508038771,9.78916694930236,9.89157412823422,9.20419548474923,8.45015237089541,8.35101711956784,7.85306723493789,9.72684537294662,8.8496078945015,7.47567163100608,7.62542693356205,7.42542302864003,8.98584886352645,9.76234995924981,8.70442949911736,9.86678051629613,9.92261867843076,9.6316662059031,8.20563680930863,9.37553835970881,9.01715062707255,8.67373197924794,7.74823889166442,8.49694375632509,9.13175946190386,8.47810181911936,9.4756969307754,8.87899809582943,9.40360075157731,9.30941064800127,8.96597941223416,9.52452968442247,9.32284177066939,9.44137227983578,8.68305448654652,9.18166917310862,8.67800063596817,8.87920437110097,9.22372459574853,8.1809474435769,9.05796229338285,9.32386883389898,9.10403016759905,7.21050817697636,8.8389229899223,8.70523743730591,8.0406214445866,8.56222653811217,7.20866649639659,6.35217263150161,6.89768391532574,8.59938376017073,7.80398519168315,8.96145439472213,7.25936152653642,8.98789129443462,6.67640112847614,9.27945142631702,8.79162087648383,9.35116643048987,8.62903265134426,9.4064712715492,7.79523423956538,6.71132721976067,6.55404060132139,7.71665120065064,7.65718456719966,9.19881338143315,6.54887445796977,9.22924199907932,6.3320683007564
"GUAB_at",9.03592037671284,8.70948965853906,8.71341420406269,8.78324334864626,6.77440440620736,6.9588856683324,7.46845986261843,9.31990135324018,8.25893117001419,6.77955584078675,7.26436016901908,7.55669526167634,8.36189107346837,8.61599172585191,7.96196432217625,9.58378498964881,9.9453333271519,8.33278730470567,8.10018698842733,9.49105826573545,7.84078704667817,7.91640711768812,6.74461268171626,7.79983720087637,7.11963941656791,6.2231256304622,8.61918390532974,7.63397740125021,8.14447319900415,8.52900444450617,7.84215104675047,8.80071372300796,8.30561798232655,8.923605663668,9.43616922569966,7.90699536673422,8.59697124008415,9.83094608117602,7.75108110203655,8.61897699776773,9.71415151006202,8.44425447592706,7.48333460604222,7.97149252256843,8.51689247618616,7.10452632444754,7.57547793021835,7.43049203532956,7.02961773330917,6.49398084815769,6.80060940830026,7.61455685705569,6.8896378869017,7.73289398887966,6.68594850540935,7.97499886106724,6.3525817352624,8.08591628830723,7.36488047429231,8.06761396245625,8.74638283252064,7.67232270781957,6.99052549205856,6.20638254473227,6.07098003525461,6.64537596975657,6.38223782181388,7.25704613500034,6.58907495093653,8.31906726047096,6.51713122851867
"YOQP_at",5.52864324929977,6.47440859219113,6.08309387660612,6.67330862608163,7.20254597667972,6.41903586309425,8.86746914335458,5.61381699171138,8.03711239499059,6.73715041677448,7.08810180029969,6.81910022657099,7.37394248326066,6.13455505378453,7.49380251339143,5.48729473517598,5.41777908318148,6.53436591907345,7.39209138840085,6.73360703947848,8.10188524466506,8.34866712393178,7.57352893516037,8.51201744775505,8.45374837060966,8.02050552045242,5.85134941215299,7.50623925519714,6.38527850410462,6.50251387347862,7.81711231609906,6.25759062295341,6.50936657124675,7.18807254298301,8.26875616115921,7.81084391879177,7.59589548062438,7.30148600576038,7.67985161829117,7.55095504879545,7.62282660328065,6.87261763074631,6.46370740112433,6.2609628915913,6.00510938113702,6.20941411302739,6.91672319307547,7.68438043020275,7.33380461773356,6.83780193847722,8.84736214442421,6.48330931810476,7.18947643530647,6.67418976503868,8.57988573682044,5.10049189171123,7.93256109013432,4.63894141297275,6.53530280189437,5.65892244789307,6.63446685773958,5.9113352419124,6.82345843386947,7.90714274902658,7.16560680036069,7.74116340392343,7.27319399696441,4.83374483129635,7.10068826678796,5.15987625482262,6.86805746855302
"YOCH_at",8.74283042887269,9.09525934059887,10.0026504717826,10.0226298734735,7.0534064734092,8.01393359094553,7.76608742261277,9.58605988753975,9.762839211126,7.36920275429527,7.5479740711862,9.05391310781795,8.28828586130135,9.38718923166989,9.41570649147961,9.20302298144461,9.31751703074026,8.19593490853415,7.81071205473937,8.4946235340106,7.35479376981702,7.56723404573689,6.73388084325883,7.29555495992532,8.57192061436741,8.31211627743525,9.34909464165775,9.01021141250034,8.16681214614364,9.1355919525507,8.00953434995841,9.33639429998328,7.56619180538249,9.20514230032521,7.23740920919196,7.78239671329901,8.14200825482657,7.7495284409477,7.92385587517608,7.83178662438764,7.57626686042525,7.89088953734446,8.08700623894331,9.55012542124685,10.4663908440306,7.25103698817121,9.58975269490522,7.83938357973614,8.39243415918991,5.74269187232543,6.50013905577066,7.09489293028258,8.52211015145554,7.93374061030395,7.9759717434218,8.46431251180497,7.3155074262597,7.33239216361529,8.97114098008015,8.61273481514443,8.80012626636313,9.02527875607583,9.33887797286384,6.81150977954598,8.04680270656209,6.52779706227933,8.53039741829126,7.59365629035894,7.1829897791222,8.0499443010672,7.11809252002529
"CARB_at",9.68953686548041,9.05802608515004,9.38016745899768,9.32789760168373,10.2981601399351,10.0517140453688,8.66527503428834,9.56288543323985,8.89759253463705,9.55661854822822,9.2731011385084,8.89146046789981,9.65773248004451,9.56346792194075,8.82981593341356,8.45933536514083,7.84821199527907,9.32580691468022,8.94614580021116,8.22201256925374,9.01079712413502,8.21124320006528,8.88884622391041,7.71099592346049,8.16140417963284,8.75273099275838,8.96215434162902,8.5215423362078,9.38615650214238,8.81641823147205,9.23117393450741,8.87266740742913,9.43130200200396,9.00256945486691,8.48405909798228,9.01536237934089,8.45587399207169,8.0901710915291,9.21119095608274,8.64605059025813,8.51114257241997,9.26323137965334,9.88022698041594,9.42529820911214,9.53180920821841,10.2262013425022,8.91327185539066,9.80656834603474,8.59454726590183,11.1415285579572,12.1551950778136,11.3987406236676,9.43506273213494,11.2043870769865,9.13186102780668,11.442163821425,10.0424263944923,11.2537283014478,11.2218703117098,10.9608989668517,8.13152070455217,10.1545769578943,8.78202827655359,9.93934123175812,8.55845518747935,8.54567137925595,8.72131391624512,11.0286248576841,8.63436131211065,8.1426554075913,8.3882244055211
"PURC_at",10.3027133034466,9.87441099806374,9.9471184403633,9.45383304632147,9.16965014399205,9.69406438585146,8.28087774231477,10.0097596940452,8.81410080549058,7.64647230575782,7.92257858284828,8.21723668083864,9.38676592556677,10.0207091612539,9.03205266048497,10.7521106062752,11.0228096646575,9.86650397618958,9.78078735022271,10.8741565772243,9.98146570153249,9.97573838589709,8.42894063183992,10.3423968481348,8.57662464285456,8.70330341080212,9.3445810405182,8.72105251506737,9.92958949926901,9.5822590827978,9.08585712205863,9.80372886677061,9.82424273128215,10.3320774122277,9.20082474396015,9.13372535110587,9.82184032562082,9.5182105363054,9.84967031877862,10.4744731290405,9.01106994370893,9.68216486933693,9.72292086332633,8.23571687397506,9.60477093973791,9.68223447228547,8.42765328536206,8.72456251167672,8.40049343077152,10.1294678866874,10.6452571462127,10.9533556494849,11.0627263672133,9.80019896878054,8.05276799574739,9.76516324631197,7.93511050393276,10.3090314786423,10.0039111866348,10.0377156199979,9.8907112636827,9.34508629899065,8.94674807033927,8.07168824680712,9.50472943997637,10.9629198413887,10.0635984215989,11.4392452474606,9.62764519134938,12.6060182207939,11.8129146458325
"AHPC_at",11.7513187980748,11.5677823140261,11.3400706156102,11.3223207433415,10.0478334237769,10.403871398318,11.0456843924665,11.5367152297842,10.7856594999471,10.4452019565082,10.4874354104226,9.57084019798202,10.9299584032786,11.1294559529883,10.500956259761,11.3106236045688,11.2128306983402,11.4311753613407,11.0226342465356,11.1289058490767,11.4374129971519,11.3454498685915,10.0795780216497,10.1246877552495,10.2893118294132,10.4721839597445,11.0180987617905,11.1834209557074,11.9952973099003,11.4391271228191,11.4629545671711,11.6921346358528,11.621840982618,12.1043888620159,11.7191255933135,11.5375498685801,12.028849174161,11.770792240527,11.7573048610315,12.0296919852184,11.7915923681418,11.8774823106557,11.2235336805642,10.4905182392328,10.2408261457053,11.6685674556785,11.2988814897165,10.7403750270148,10.1510776275541,7.9228953456519,9.26823509059751,10.912066787131,10.5804522635938,10.5506095474327,8.26664984662045,10.2431216009527,8.14266733128372,11.380924411891,10.4746899227215,10.6751421146544,11.0702007431392,11.2101674685127,10.131591279692,9.66172022423378,9.18513460992117,11.4693396045073,9.43171836409552,11.5481172015625,8.40019436270177,11.1042484147082,9.57596268918854
"GAPB_at",12.2837137277521,11.7852240099903,11.4300127689004,11.2605448305011,10.5383563539536,10.7850145131767,10.8843976473942,11.1630927315125,10.0980660100209,10.3357145391624,10.4794689496315,8.68204870802022,10.8573835449056,11.0272746811022,9.78691304996241,10.6861035133317,10.704963998247,8.85247424184459,9.84662364577012,10.2251387593805,8.41490176995435,10.1418052939183,8.35768598649934,9.92712528479894,9.98589575563372,10.1157188702617,9.98214251927195,9.29601269160493,8.77682394330102,9.74160567459921,8.35017815900417,9.77490011402984,7.89473446726203,10.2534121684859,8.85092676484896,9.62267489165037,10.2227272200891,9.48953475746415,9.1296454834449,10.1912906283122,9.53969721858301,9.32977358046938,11.5957863166238,10.1140501803092,10.318679609385,10.6161682478201,10.4907627833209,11.1848361675508,9.7144251935138,8.15966867761055,8.9983771899821,9.87731230817853,9.72863434954079,9.33700922231485,8.70126582630504,9.2993579826715,8.44128099042272,10.3428126609957,9.0540827884785,9.60023584530967,9.20472918416687,9.79940100144039,8.99807997090902,10.299349224263,9.00988978330008,9.96925558570923,9.36550437184641,11.2681772099118,8.32607391748321,11.0257097171501,8.7030448758172
"YOPG_i_at",6.32232195101556,6.87771461595077,6.44574701776439,7.58174383807043,7.67477045424685,7.0378254984218,9.23416025122449,5.44359489089606,8.83875815486124,7.55046015803925,7.61729077487124,7.52067346424006,7.73189460385886,6.11363406692695,7.2852391322927,5.86468487750224,5.94661935363886,6.77468726184265,7.70974064821877,7.12580956978227,8.32881688410861,8.53479565417801,7.98028077977393,9.04592094885973,8.45560753340462,8.24173885629809,5.89863526200492,7.67461854686132,6.98481590126123,6.69799990469203,7.94347112755209,6.62903112254384,6.9872340290565,8.1533616015557,8.2791881212645,8.51120468594184,8.41064705434584,7.77975046043991,8.29531604928591,8.12394419809735,8.2513544340841,7.53587802978465,6.76293042400783,6.77943809024537,6.56936554836877,7.04133593792797,8.08740765807583,8.46828160582583,8.1773030576311,7.57155933914556,9.58069047141948,7.1043353749089,7.62577192528141,6.8030463564653,8.93519359593761,5.88283947686776,8.27242011907045,5.40128682325549,7.4201836645735,6.30339367654395,7.73231774173689,6.24312850090027,7.19347257234508,8.35287873024111,7.50515029278512,8.12700316210644,7.48143492517273,5.50320936110497,7.56751604204479,6.09471218740252,7.56457596114556
"YOEB_at",9.47630491553218,9.30590441666566,8.58764899745987,8.28524609129108,8.03628663014832,7.6271040559946,7.95966385678138,9.81907589281583,8.96440048063566,8.01687820548576,8.39186712419018,7.47319517643828,8.74468198931328,9.54747478316192,8.5273400134034,10.2316364311521,9.84471241535555,9.46088012896267,8.81078783234717,9.24295943405291,8.19505480270594,8.91870247849214,7.03879586363575,8.61468731808369,8.25152404911714,8.50242081771432,8.79742351149222,8.2065526104982,10.5393657590596,8.92765485568886,9.60377170295135,8.93081779473493,9.56762933871763,10.2711348778965,9.44667351150904,8.76704531993782,9.63955678303409,10.0369001292217,9.14579067290901,9.23808141775344,9.39620498443463,8.75396397656768,8.40025952514004,7.6078991535828,7.43148208613782,9.92367070475868,7.40255263786813,7.69604751809968,7.40957611031631,7.65458872519211,7.34037238256351,8.30658733713048,7.5586431781817,8.21934699346656,7.58449194797115,8.64059400367496,7.44248452627871,10.3915270442669,7.95612591401754,8.92033552763523,9.1778982335631,8.39717479187686,6.72924415312448,7.62759892114451,6.85342338983201,8.0764489984667,6.91931401459158,8.67355056038851,6.85202120153442,8.63663113581077,7.03543039828996
"BGLS_at",9.8893667046577,9.2126049428922,9.01793598791613,9.48461388070873,9.63933312937273,8.50996812206881,9.15076778429521,10.0057577574991,9.20995071005312,8.67024935871105,8.55204060250247,8.641545532918,9.72098699507661,9.87808995420412,9.09238782000692,10.3095528824471,9.85269220239064,8.80035758779404,9.19451730166012,9.24939001575697,8.54887032863468,9.76357367286477,7.4206264655431,8.28754305862249,10.988313412255,10.2556088226327,11.359682236384,10.5874569088361,9.82884167849058,11.1079637118005,10.0335786041464,11.4350363134615,9.98488253870734,9.60719615343381,8.92739738061471,9.25505481936609,9.21838508554894,8.94881069253695,8.71294777393226,9.1419415841837,9.10131889723872,9.25516873537158,9.32770415135014,9.25041938560397,9.50826449190088,9.19788366304927,8.16808965930521,9.16448561700905,8.12968947902971,8.05285489347438,6.3657253870159,8.65426337137697,7.77090077420009,9.55007011661398,8.0682924722096,10.2557980058725,8.19685228096689,10.0908497359473,9.13735112135259,9.93583081695403,8.33153987155567,9.10866348466664,8.10105076279978,8.39983788316141,8.01471154325399,8.38642643073154,8.04788486280285,8.52867130773626,7.71736764919103,7.54760989702188,7.87261139441455
"ARGH_at",9.64268232828422,8.94281278502598,9.12192990602124,9.32537273046558,10.111066626195,9.18693919230688,8.37542902099341,9.49356750754565,8.28125970562256,8.79385479525273,8.75993958185455,8.05869938700697,9.56965973778976,9.5644426850383,8.56961101868496,8.69347851818489,8.40846190906218,8.90832584592398,8.60638272663546,8.28010322440312,8.46136077419757,7.8238989012059,7.50887151954872,7.37996661830172,7.79384539810088,7.6374589047645,8.8146991063984,7.90115962725882,8.9607230342603,8.8802300232552,8.9106115353732,8.96703035346233,9.07635569852419,9.07388350462966,7.63500170875896,8.67826857018202,7.94649270575146,7.34564696478587,8.55959657963819,8.12413612846044,7.82002604067251,8.87992867119066,9.85555092377401,8.56932569613861,9.38230709244625,9.74858235022656,8.35327308349427,9.43714066824468,7.60048074639189,9.96456692659034,10.2617216551854,10.7440391834998,8.82760932395794,10.8084366850887,8.34680141002037,10.9284981079597,8.96163307177109,10.8550999579964,10.8340931064692,10.7156474370872,7.6404546765158,9.95931094806514,8.40115715012319,8.61692749557332,7.90544647011356,8.0140043173801,8.2160396452661,11.0814785703017,8.04531645134569,8.97781775370692,7.91009755903548
"YOPY_i_at",5.26556567148222,5.22867597518654,5.31819566147432,5.44102283998273,6.04187238532128,5.48154185547507,7.6621146782044,4.46719259202072,7.61165474520941,6.12550794723906,6.83417935351152,6.49028403865194,6.98906377798732,5.55119988518666,6.6544595955323,4.81241751024803,5.02181327515157,5.4930201103534,6.55306437282024,5.9268755229384,7.50774849046427,7.32605962137051,6.30522931699825,7.80023194132238,5.97052287025136,5.89643607770785,3.95007132215104,6.31196032350347,5.75252257996875,5.40464727860327,6.28930191472597,5.65274074351354,5.46085973003872,7.21854456959665,7.0887322038845,7.17838647320975,7.21491112948476,6.52489549460929,7.43263144460812,6.82349515869778,6.81199722504088,6.00141799379498,5.16064618758968,5.20175391127858,4.88735493847757,5.66076927107899,6.52808069098462,6.66204621331127,6.57633323958732,6.0219801869335,7.36426284340722,5.47033046491771,5.88358548043839,5.99276211627612,6.14935060959076,4.11949893871634,6.82058452786743,3.77012784670115,5.89397748209924,4.65549453021728,5.71365370028008,3.92369797950235,5.88731807139624,6.3050227911782,5.61682626762904,7.43417595537731,5.75447320723959,5.09197526362271,6.39245886361808,5.64360733954603,6.98712167384378
"XLYA_at",10.5499456246538,9.61541615530864,10.0756603966085,9.99743965316743,10.0026016871348,9.58789615915853,9.2389697761673,11.4216369295192,10.5319634249557,12.0655487329424,11.4600985717671,10.3601846546772,11.6013877646631,11.2155875064117,9.40475800610955,10.6450382269257,10.5612566573785,9.195425097508,12.2866737009375,9.57449355068626,9.31771169028941,9.89357041169753,9.58809727548477,9.3086394750272,9.09561775987799,9.30712834504404,9.39833600811354,9.08051059807349,6.49599445714872,9.33153240107781,8.59204270796163,9.54384421003402,8.51100093724555,10.7455805893842,9.90978681937069,9.08792370824415,10.7272250585965,10.2403143351776,8.94879376763994,9.76863538803994,10.6172426827081,9.06432637193304,9.48509386191097,9.33591334259963,9.32806406388269,10.3831361750172,9.92180554989249,10.0115662270047,10.0607306745438,7.88732500306508,7.86885549334363,10.0485614348407,10.0145271752005,11.1053413717037,9.41759801797972,10.4159166574073,9.32465371123866,9.99922107993589,9.91190256894748,10.48700100569,10.3305906760196,11.4520409569587,10.5668255362968,10.9911387488107,10.0686638406815,9.64429968083903,10.0943451452509,9.99968964728735,10.2317935004406,10.2421514170117,10.1559899897609
